document_number,debit_credit,date,amount,quantity,account_id,product_id,procurement_id,service_id,vendor_id,customer_id,flow_variant,flow_type
78002782,Credit,2023-08-12,-251636.39,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002929,Credit,2025-10-21,-167020.2,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002686,Credit,2020-12-02,-3037611.15,2.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002458,Credit,2020-07-21,-796990.89,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002648,Credit,2020-08-18,-953306.46,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78001407,Credit,2022-03-19,-1193632.46,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002292,Credit,2023-08-21,-1325060.63,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002692,Credit,2021-04-10,-4386398.52,3.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002977,Credit,2023-04-12,-333769.48,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78001365,Credit,2022-03-14,-912202.08,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002882,Credit,2020-09-22,-11084089.19,7.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78001350,Credit,2025-10-26,-84584.18,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002322,Credit,2024-07-28,-2594819.32,1.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002929,Credit,2020-06-24,-120061.23,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002182,Credit,2023-12-15,-2514095.89,1.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78001486,Credit,2024-05-14,-10063481.53,7.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78001841,Credit,2020-09-10,-142397.39,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78001983,Credit,2024-03-23,-382198.98,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002760,Credit,2022-06-21,-6959.93,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002549,Credit,2025-11-24,-4708042.82,3.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002378,Credit,2023-04-09,-724326.72,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78001620,Credit,2025-10-06,-75758.99,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78001929,Credit,2023-09-22,-100604.6,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78001400,Credit,2020-03-24,-5603089.38,4.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002428,Credit,2023-02-14,-325310.94,0.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002119,Credit,2021-12-12,-3862787.69,2.0,COGS - Production Utilities,,Combined heat and power (CHP) units,,PureSpace Utilities,,,
78002730,Credit,2024-04-06,-1491888.3,219.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001569,Credit,2024-10-27,-170229.16,25.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001974,Credit,2025-04-24,-88541.43,13.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001391,Credit,2024-12-11,-938512.5,138.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001351,Credit,2022-06-19,-573087.09,84.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001805,Credit,2021-10-18,-63139.52,9.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78002689,Credit,2021-10-20,-687219.84,101.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001575,Credit,2022-04-30,-880.59,0.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78002693,Credit,2020-05-20,-6028278.06,886.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001776,Credit,2025-04-13,-1509691.46,222.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001632,Credit,2022-11-20,-1582064.32,232.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78002311,Credit,2024-02-10,-911866.56,134.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001522,Credit,2020-04-20,-482975.52,71.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001725,Credit,2022-12-27,-6164571.02,906.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001161,Credit,2024-09-14,-13568241.16,1995.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78002640,Credit,2020-07-14,-41725.23,6.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78002937,Credit,2020-05-05,-3695083.39,543.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001658,Credit,2020-09-18,-969084.1,142.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78002205,Credit,2022-07-12,-8051.53,1.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001849,Credit,2024-12-26,-2501944.64,367.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78002572,Credit,2024-05-23,-298617.52,43.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001081,Credit,2020-04-17,-779633.38,114.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001523,Credit,2025-09-13,-322066.9,47.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001003,Credit,2021-10-16,-1814932.65,266.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78001494,Credit,2025-07-06,-135445.29,19.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78002578,Credit,2022-09-24,-53270.01,7.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78002946,Credit,2020-10-11,-666846.17,98.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78002074,Credit,2024-01-10,-5150755.66,757.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78002284,Credit,2020-01-27,-927896.61,136.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78002157,Credit,2024-05-10,-460.36,0.0,COGS - Raw Materials,,Flue gas cleaning chemicals,,FermaFlow Chemicals,,,
78002996,Credit,2023-10-23,-192725.62,49.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002622,Credit,2022-04-27,-134377.99,34.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002385,Credit,2023-02-02,-44292.24,11.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78001567,Credit,2020-01-18,-1533476.38,393.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002240,Credit,2025-09-21,-27356.75,7.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78001877,Credit,2025-11-06,-267899.54,68.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002091,Credit,2020-06-05,-255872.21,65.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002011,Credit,2023-07-13,-8122.52,2.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002014,Credit,2025-12-21,-4929713.1,1264.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78001863,Credit,2024-06-12,-1675912.02,429.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002579,Credit,2024-11-06,-976560.86,250.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002166,Credit,2023-03-01,-146532.04,37.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002369,Credit,2022-11-23,-7942207.46,2036.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002577,Credit,2025-10-31,-847347.6,217.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002674,Credit,2023-03-01,-2728120.59,699.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002608,Credit,2020-07-22,-3918.54,1.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78001778,Credit,2024-12-27,-3725547.59,955.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002217,Credit,2023-09-21,-4464.1,1.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002004,Credit,2022-08-19,-324660.24,83.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002690,Credit,2021-03-17,-2362.22,0.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002269,Credit,2023-08-08,-5579516.85,1430.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78001313,Credit,2023-02-22,-2830375.63,725.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78001729,Credit,2024-08-13,-60125.45,15.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002991,Credit,2022-05-20,-3832977.82,982.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78001383,Credit,2023-04-13,-6577092.91,1686.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002788,Credit,2025-03-22,-3020894.72,774.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002812,Credit,2024-02-24,-522512.9,133.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78001276,Credit,2020-03-20,-1027.87,0.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002095,Credit,2023-08-21,-200155.79,51.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002152,Credit,2023-09-29,-1079850.44,276.0,COGS - Raw Materials,,Activated carbon,,GreenLeaf Biomass,,,
78002381,Credit,2021-07-23,-4185046.69,9.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001697,Credit,2023-01-19,-279541.64,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002548,Credit,2021-02-02,-1493241.47,3.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002864,Credit,2022-03-31,-1715753.49,3.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002243,Credit,2022-04-24,-1279238.79,2.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002029,Credit,2023-06-30,-360161.86,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001750,Credit,2020-12-23,-3176881.65,7.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001982,Credit,2023-11-23,-5663370.26,12.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001623,Credit,2021-06-04,-6786144.83,15.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001227,Credit,2021-01-27,-299840.47,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002977,Credit,2024-07-24,-1783509.43,3.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001016,Credit,2023-10-27,-80664.03,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002608,Credit,2022-06-11,-122423.25,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001011,Credit,2022-09-10,-1404.83,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002621,Credit,2021-08-05,-57591.44,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002522,Credit,2025-05-09,-311963.85,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001691,Credit,2020-01-20,-1922734.64,4.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002657,Credit,2025-05-27,-77829.43,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002739,Credit,2020-01-19,-5869382.7,13.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002525,Credit,2024-06-30,-1556828.17,3.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001069,Credit,2022-06-07,-127745.33,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001107,Credit,2025-02-26,-728417.42,1.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001200,Credit,2021-12-26,-114848.61,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002075,Credit,2020-05-26,-28475.73,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002572,Credit,2024-09-12,-250032.86,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001628,Credit,2024-03-07,-346180.69,0.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002282,Credit,2022-04-27,-2580537.84,5.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002505,Credit,2024-01-03,-1355432.09,3.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78002287,Credit,2023-08-03,-2025170.8,4.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001905,Credit,2021-07-18,-2744605.74,6.0,COGS - Raw Materials,,Grid connection equipment,,ProcessPro Systems,,,
78001302,Credit,2021-01-03,-2711.49,0.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001936,Credit,2023-06-17,-687025.09,149.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001575,Credit,2023-08-03,-311526.55,67.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78002577,Credit,2024-12-23,-31686.06,6.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001554,Credit,2025-03-02,-1805885.5,392.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001124,Credit,2020-02-29,-1512348.85,328.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78002928,Credit,2021-06-28,-169299.9,36.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78002293,Credit,2023-06-21,-2552160.81,554.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001858,Credit,2024-09-03,-206523.4,44.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001744,Credit,2023-05-15,-7625471.87,1657.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001479,Credit,2022-11-11,-95573.05,20.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001131,Credit,2021-07-12,-3915640.78,851.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78002025,Credit,2024-02-21,-2649841.75,576.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001114,Credit,2025-05-21,-1538150.59,334.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001480,Credit,2021-10-31,-173817.66,37.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001980,Credit,2020-09-14,-136450.6,29.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78002024,Credit,2022-12-06,-1631003.92,354.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001330,Credit,2022-11-16,-90925.36,19.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78002600,Credit,2022-11-16,-1573259.0,342.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001941,Credit,2025-06-27,-5818803.9,1264.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001954,Credit,2020-05-24,-7111892.03,1546.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78002994,Credit,2022-03-11,-3648315.77,793.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78002660,Credit,2024-01-25,-283937.67,61.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001767,Credit,2021-11-03,-3819.01,0.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001390,Credit,2020-11-22,-147522.13,32.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001833,Credit,2023-11-15,-16512.83,3.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001142,Credit,2021-09-21,-322111.67,70.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001327,Credit,2025-07-12,-11910.87,2.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78002781,Credit,2025-11-01,-816553.13,177.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001627,Credit,2025-07-21,-283318.75,61.0,COGS - Raw Materials,,Sludge dewatering polymers,,EcoPolymers Inc.,,,
78001376,Credit,2023-04-09,-2876193.31,10.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002838,Credit,2025-07-17,-2661461.67,9.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78001089,Credit,2023-09-19,-4514607.99,16.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78001807,Credit,2024-03-29,-1457886.11,5.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002020,Credit,2021-07-22,-431377.67,1.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002065,Credit,2025-04-29,-2643309.04,9.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002970,Credit,2020-12-12,-1465616.93,5.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002058,Credit,2021-02-11,-332583.51,1.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002011,Credit,2020-05-12,-106803.58,0.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002517,Credit,2021-09-05,-235576.53,0.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78001552,Credit,2020-04-15,-164470.26,0.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002876,Credit,2020-09-18,-3319.13,0.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78001123,Credit,2021-05-08,-276694.98,1.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78001056,Credit,2024-01-14,-89232.75,0.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78001805,Credit,2020-10-16,-1603241.9,5.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002479,Credit,2025-02-11,-326648.96,1.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78001234,Credit,2023-08-30,-4802809.47,17.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78001607,Credit,2025-11-02,-740255.26,2.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78001391,Credit,2023-12-09,-4696762.62,17.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002515,Credit,2023-09-14,-723195.05,2.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78001969,Credit,2020-02-14,-99673.98,0.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002854,Credit,2022-03-25,-91067.44,0.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002366,Credit,2021-04-09,-1549709.78,5.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002667,Credit,2020-07-18,-6267.54,0.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002199,Credit,2020-11-24,-2832166.2,10.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78001051,Credit,2025-03-22,-294117.82,1.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002573,Credit,2022-03-08,-1050412.6,3.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002501,Credit,2021-12-02,-1870958.36,6.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78001488,Credit,2025-07-14,-93840.18,0.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78002878,Credit,2025-04-08,-680739.39,2.0,COGS - Raw Materials,,Transformer units,,ProcessPro Systems,,,
78001004,Credit,2023-11-02,-19229.5,5.0,COGS - Raw Materials,,Water treatment chemicals,,FermaFlow Chemicals,,,
