document_number,date,currency,amount,quantity,type,account_id,account_name,product_id,procurement_id,service_id,vendor_name
78001818,2024-08-01,EUR,-837622.02,59.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002674,2021-01-29,DKK,-1048784.29,74.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78001077,2021-10-23,DKK,-1164263.55,83.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002615,2022-05-02,EUR,-3854105.85,275.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78001009,2024-09-07,EUR,-293266.31,20.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002491,2025-07-23,EUR,-801505.69,57.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002359,2020-08-24,EUR,-9739026.86,695.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78001635,2022-11-22,DKK,-74319.83,5.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002209,2024-05-14,EUR,-2279936.1,162.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002569,2022-10-22,DKK,-105491.71,7.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002144,2022-06-27,EUR,-2209008.52,157.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78001591,2021-03-25,EUR,-8842270.69,631.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78001717,2021-07-22,EUR,-125117.36,8.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78001564,2024-07-31,EUR,-335818.85,23.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002691,2020-08-01,DKK,-6115.34,0.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002297,2024-11-09,DKK,-4136718.38,295.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78001409,2023-08-01,EUR,-636429.14,45.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78001357,2021-12-18,DKK,-66565.58,4.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002670,2022-08-27,EUR,-88396.16,6.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002964,2024-07-23,EUR,-4923150.39,351.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78001097,2022-06-22,EUR,-285834.22,20.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002006,2023-12-21,EUR,-3394035.58,242.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78001240,2023-12-26,EUR,-3022044.09,215.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78001556,2020-05-14,EUR,-344824.77,24.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78001710,2021-06-15,EUR,-179353.98,12.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002826,2020-11-28,EUR,-1901098.21,135.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002971,2023-02-27,EUR,-1160874.07,82.0,Credit,49148,COGS - Materials,,Activated carbon filters,,EcoSynth Solutions
78002137,2024-06-13,DKK,-65569.3,0.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002510,2023-12-19,EUR,-713665.91,10.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002812,2023-08-14,EUR,-914.47,0.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002264,2024-03-07,DKK,-6260262.44,93.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001155,2024-09-04,EUR,-1567788.45,23.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001351,2021-02-04,DKK,-1642946.42,24.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001043,2025-07-04,DKK,-946957.64,14.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001591,2024-01-18,EUR,-501561.72,7.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002335,2025-03-29,DKK,-6401800.32,95.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001137,2022-11-23,EUR,-14090383.64,210.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002686,2020-02-11,DKK,-43330.92,0.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002967,2022-03-11,DKK,-3837280.16,57.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001435,2025-12-10,EUR,-1006377.07,15.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001753,2020-01-27,DKK,-8361.38,0.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001142,2023-03-16,EUR,-2598226.21,38.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002023,2021-12-11,EUR,-310109.12,4.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002846,2025-07-11,DKK,-809635.77,12.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002322,2021-10-26,DKK,-334460.91,4.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002585,2022-02-21,EUR,-1884776.15,28.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001261,2025-06-02,EUR,-140657.59,2.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001511,2025-08-09,EUR,-55319.98,0.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001672,2023-01-11,DKK,-692508.21,10.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001061,2024-04-07,EUR,-5348970.61,79.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002590,2024-09-18,EUR,-963604.57,14.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002446,2024-07-09,DKK,-478.08,0.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002419,2023-01-31,DKK,-88377.26,1.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002907,2024-11-13,EUR,-61621.07,0.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001030,2021-11-14,EUR,-20310.88,0.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78002353,2023-07-03,DKK,-703198.88,10.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001948,2025-07-03,DKK,-12544.85,0.0,Credit,49148,COGS - Materials,,Biogas upgrading membranes,,EcoSynth Solutions
78001801,2023-04-30,DKK,-216367.13,5.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002192,2024-07-07,EUR,-206653.35,4.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001265,2025-03-08,EUR,-6560.1,0.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001307,2020-11-09,DKK,-3981447.25,92.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001458,2023-10-28,DKK,-1353538.26,31.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002208,2021-03-19,EUR,-788712.34,18.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001333,2024-07-29,EUR,-118345.54,2.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001514,2024-12-18,DKK,-6414466.6,149.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001440,2021-08-04,EUR,-684354.18,15.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001672,2023-10-15,EUR,-2203346.93,51.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001390,2021-07-01,DKK,-3164.78,0.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002795,2023-02-05,EUR,-3008911.66,69.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001934,2021-04-09,EUR,-3605.4,0.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001559,2022-11-11,DKK,-262209.5,6.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001253,2025-02-07,EUR,-1907.83,0.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002609,2021-12-16,DKK,-4506256.56,104.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002358,2022-06-10,DKK,-2285932.47,53.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002423,2021-05-15,DKK,-48559.89,1.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002189,2021-02-10,DKK,-3095676.91,71.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002283,2023-09-15,EUR,-5311941.68,123.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002027,2021-12-03,DKK,-2439803.84,56.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002911,2025-07-02,EUR,-422003.78,9.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001118,2021-01-18,EUR,-830.15,0.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001995,2025-08-20,DKK,-161654.38,3.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002946,2022-06-04,DKK,-872133.42,20.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001469,2024-05-10,EUR,-4947837.91,115.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002493,2022-08-21,DKK,-330492.55,7.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78001784,2020-10-29,DKK,-1765408.44,41.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002516,2020-12-10,DKK,-2028476.8,47.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002761,2024-11-18,EUR,-1512400.37,35.0,Credit,42400,COGS - Spare Parts,,Boiler system parts,,SterilEquip Systems
78002887,2022-04-05,EUR,-378103.56,30.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002523,2023-07-13,DKK,-3335140.14,266.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002093,2020-01-22,DKK,-5945494.86,475.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78001693,2024-09-25,EUR,-7124201.19,569.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78001864,2023-01-24,DKK,-314777.23,25.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78001775,2024-01-08,DKK,-1872356.15,149.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002393,2020-09-19,DKK,-84682.36,6.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78001180,2024-04-22,DKK,-128521.85,10.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002028,2021-01-26,EUR,-1474.81,0.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002220,2021-06-23,EUR,-60460.4,4.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78001046,2023-01-20,DKK,-327504.54,26.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002993,2023-03-28,DKK,-2018516.95,161.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002575,2022-06-02,DKK,-81706.55,6.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78001633,2020-08-15,EUR,-6161769.94,492.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002670,2023-10-31,EUR,-1634382.61,130.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002163,2024-04-25,DKK,-134109.05,10.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002885,2025-09-15,EUR,-764704.02,61.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002688,2025-05-11,EUR,-120569.87,9.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002563,2021-11-21,EUR,-29894.26,2.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002450,2022-11-26,EUR,-262488.41,20.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78001588,2025-11-18,EUR,-363425.91,29.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002710,2023-04-28,DKK,-2709089.07,216.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002584,2024-03-15,DKK,-1422953.85,113.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002877,2021-10-19,DKK,-2126056.04,170.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78001309,2020-03-30,DKK,-2881330.12,230.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78001273,2023-03-08,DKK,-4240.15,0.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002562,2020-04-04,EUR,-1074349.65,85.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78001839,2024-07-12,EUR,-487156.07,38.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78002413,2025-03-16,EUR,-49549.74,3.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78001458,2025-12-10,EUR,-2823990.67,225.0,Credit,49148,COGS - Materials,,Wastewater treatment chemicals,,DeltaChem Inputs
78001732,2020-12-31,DKK,-1071635.61,2.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002657,2024-02-22,EUR,-119964.25,0.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001360,2022-09-22,EUR,-1808436.21,4.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002017,2021-06-02,EUR,-146340.47,0.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002092,2022-06-14,DKK,-5403334.84,13.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002606,2025-01-21,DKK,-67722.13,0.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001661,2025-10-25,EUR,-2774584.79,7.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001698,2022-04-09,DKK,-1877651.97,4.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002454,2020-09-27,DKK,-1089918.47,2.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001884,2021-04-13,DKK,-123165.5,0.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001757,2021-12-19,EUR,-96687.56,0.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002731,2022-10-04,DKK,-1155713.44,2.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002055,2021-08-27,EUR,-64428.82,0.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001620,2021-01-12,DKK,-1114795.96,2.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002888,2020-06-25,EUR,-4123147.58,10.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002536,2024-09-10,DKK,-5039417.19,12.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001181,2021-09-28,EUR,-2585160.9,6.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001685,2025-09-05,DKK,-201195.46,0.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001680,2020-02-29,EUR,-2706.11,0.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001247,2021-10-22,DKK,-104532.74,0.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001619,2020-09-26,DKK,-11700.83,0.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002905,2020-09-01,EUR,-228245.18,0.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002320,2021-10-21,EUR,-8439.93,0.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002799,2020-03-25,DKK,-578601.57,1.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002951,2022-06-25,EUR,-200756.9,0.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001029,2025-02-18,EUR,-3033758.89,7.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002325,2025-11-06,EUR,-2807263.68,7.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002499,2022-05-03,DKK,-4761930.32,12.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001872,2021-05-21,EUR,-1537753.02,3.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78001947,2021-02-11,DKK,-455009.69,1.0,Credit,49148,COGS - Materials,,SCADA control software licenses,,SysGen Technologies
78002375,2023-07-18,EUR,-2713437.59,96.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78001984,2021-06-07,DKK,-1504500.62,53.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78002505,2024-02-26,DKK,-341407.15,12.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78001316,2020-11-23,EUR,-109637.14,3.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78001736,2025-01-09,DKK,-241826.51,8.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78002420,2023-08-02,EUR,-168833.76,6.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78002112,2021-09-14,EUR,-3407.19,0.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78002257,2025-01-28,DKK,-284035.86,10.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78001167,2025-08-03,DKK,-91600.14,3.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78001742,2025-02-26,EUR,-1645776.85,58.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78001125,2022-01-25,EUR,-335315.15,11.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78001572,2020-05-25,DKK,-4930230.85,176.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78001119,2022-10-17,EUR,-759894.67,27.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78002451,2024-06-15,DKK,-4821370.52,172.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
78002008,2022-04-07,DKK,-742381.84,26.0,Credit,49148,COGS - Materials,,Centrifugal pumps,,BioFlow Machinery
