DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,Department,CustomerName,ItemName,SourceType
78001001,2025-07-18,DKK,587051.84,78798.9,Debit,42307,CC102,,,Forklift Spare Parts,Procurement
78001001,2025-06-20,DKK,-1846836.1,-247897.46,Credit,40721,CC101,,,Safety Signage and Floor Markings,Procurement
78001001,2025-11-28,DKK,-2020267.13,-271176.8,Credit,45015,CC104,,,Waste Management Bins & Bags,Procurement
78001001,2025-12-01,DKK,278148.92,37335.43,Debit,42307,CC105,,,Waste Management Bins & Bags,Procurement
78001001,2025-11-08,DKK,-4293691.96,-576334.49,Credit,40721,CC107,,,Hydraulic Fluid for Machines,Procurement
78001001,2025-10-09,DKK,-3678268.0,-493727.25,Credit,45015,CC109,,,Hydraulic Fluid for Machines,Procurement
78001001,2025-07-24,DKK,-435213.92,-58417.98,Credit,40211,CC105,,,Hydraulic Fluid for Machines,Procurement
78001001,2025-11-30,DKK,24261.65,3256.6,Debit,45015,CC102,,,First Aid Kit Supplies,Procurement
78001001,2025-10-27,DKK,108117.62,14512.43,Debit,45015,CC102,,,First Aid Kit Supplies,Procurement
78001001,2025-03-03,DKK,1252186.0,168078.66,Debit,45015,CC102,,,First Aid Kit Supplies,Procurement
78001001,2025-01-18,DKK,-4581163.97,-614921.34,Credit,42307,CC109,,,Industrial Batteries (General),Procurement
78001001,2025-06-07,DKK,4581163.97,614921.34,Debit,40721,CC105,,,Industrial Batteries (General),Procurement
78001001,2025-12-18,DKK,289916.99,38915.03,Debit,40721,CC105,,,Industrial Batteries (General),Procurement
78001001,2025-05-09,DKK,-14112.99,-1894.36,Credit,45015,CC108,,,Employee Uniforms,Procurement
78001001,2025-05-28,DKK,3921102.85,526322.53,Debit,40721,CC100,,,Employee Uniforms,Procurement
78001001,2025-12-18,DKK,2990968.74,401472.31,Debit,40721,CC104,,,Employee Uniforms,Procurement
78001001,2025-10-04,DKK,-5689758.95,-763726.03,Credit,40721,CC101,,,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001001,2025-08-18,DKK,4854001.41,651543.81,Debit,40721,CC101,,,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001001,2025-01-31,DKK,1799456.72,241537.81,Debit,40721,CC101,,,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001001,2025-11-26,DKK,-7204466.34,-967042.46,Credit,40211,CC107,,,Lockout/Tagout Devices,Procurement
78001001,2025-01-08,DKK,475703.34,63852.8,Debit,40721,CC103,,,Lockout/Tagout Devices,Procurement
78001001,2025-12-08,DKK,39627.53,5319.13,Debit,40211,CC107,,,Lockout/Tagout Devices,Procurement
78001001,2025-06-19,DKK,1002782.58,134601.69,Debit,40211,CC108,,,Lockout/Tagout Devices,Procurement
78001001,2025-09-18,DKK,-69269.52,-9297.92,Credit,40211,CC106,,,Cleaning Cloths and Paper Towels,Procurement
78001001,2025-03-19,DKK,-4050114.82,-543639.57,Credit,40721,CC108,,,Cleaning Cloths and Paper Towels,Procurement
78001001,2025-01-18,DKK,117846.01,15818.26,Debit,42307,CC100,,,Cleaning Cloths and Paper Towels,Procurement
78001001,2025-10-01,DKK,-4980289.53,-668495.24,Credit,40721,CC103,,,Janitorial Paper Products,Procurement
78001001,2025-09-02,DKK,-8138737.03,-1092447.92,Credit,42307,CC104,,,Janitorial Paper Products,Procurement
78001001,2025-09-28,DKK,84476.35,11339.11,Debit,42307,CC104,,,Janitorial Paper Products,Procurement
78001001,2025-06-24,DKK,2319804.04,311383.09,Debit,40211,CC100,,,Office Printer Toner Cartridges,Procurement
78001001,2025-03-01,DKK,90362.87,12129.24,Debit,40211,CC106,,,Office Printer Toner Cartridges,Procurement
78001001,2025-09-16,DKK,2942281.16,394937.07,Debit,40211,CC106,,,Office Printer Toner Cartridges,Procurement
78001001,2025-01-07,DKK,-941760.96,-126410.87,Credit,40211,CC105,,,Copy Paper,Procurement
78001001,2025-12-25,DKK,-826494.18,-110938.82,Credit,42307,CC106,,,Copy Paper,Procurement
78001001,2025-11-09,DKK,-738429.84,-99118.1,Credit,42307,CC106,,,Copy Paper,Procurement
78001001,2025-05-24,DKK,80877.26,10856.01,Debit,45015,CC104,,,Copy Paper,Procurement
78001001,2025-08-02,DKK,1550615.6,208136.32,Debit,40211,CC105,,,Copy Paper,Procurement
78001001,2025-09-15,DKK,1143317.16,153465.39,Debit,40211,CC105,,,Copy Paper,Procurement
78001001,2025-05-29,DKK,-8893614.99,-1193773.82,Credit,45015,CC100,,,General Office Furniture,Procurement
78001001,2025-01-05,DKK,-232894.68,-31261.03,Credit,45015,CC106,,,General Office Furniture,Procurement
78001001,2025-04-16,DKK,278485.38,37380.59,Debit,45015,CC106,,,General Office Furniture,Procurement
78001001,2025-03-04,DKK,2970904.29,398779.1,Debit,45015,CC100,,,General Office Furniture,Procurement
78001001,2025-03-08,DKK,96343.37,12932.0,Debit,45015,CC100,,,General Office Furniture,Procurement
78001001,2025-06-25,DKK,-100985.5,-13555.1,Credit,45015,CC105,,,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001001,2025-12-18,DKK,-4085915.65,-548445.05,Credit,40721,CC106,,,Coffee and Breakroom Supplies,Procurement
78001001,2025-05-17,DKK,907781.62,121849.88,Debit,42307,CC108,,,Coffee and Breakroom Supplies,Procurement
78001001,2025-07-09,DKK,202720.86,27210.85,Debit,42307,CC108,,,Coffee and Breakroom Supplies,Procurement
78001001,2025-03-20,DKK,-928739.08,-124662.96,Credit,40211,CC105,,,Office Waste Bins,Procurement
78001001,2025-09-20,DKK,-672081.89,-90212.33,Credit,40721,CC101,,,Desk Organizers,Procurement
78001001,2025-04-17,DKK,-451394.14,-60589.82,Credit,40721,CC109,,,Desk Organizers,Procurement
78001001,2025-05-27,DKK,-2057433.03,-276165.51,Credit,45015,CC101,,,Calendar and Wall Planners,Procurement
78001001,2025-03-31,DKK,-347854.29,-46691.85,Credit,40211,CC104,,,Calendar and Wall Planners,Procurement
78001001,2025-10-22,DKK,-1196891.81,-160656.62,Credit,45015,CC101,,,Calendar and Wall Planners,Procurement
78001001,2025-09-13,DKK,127702.1,17141.22,Debit,45015,CC101,,,Calendar and Wall Planners,Procurement
78001001,2025-11-08,DKK,19479.99,2614.76,Debit,40211,CC104,,,Calendar and Wall Planners,Procurement
78001001,2025-08-28,DKK,-188280.78,-25272.59,Credit,40211,CC103,,,Batteries (AA/AAA),Procurement
78001001,2025-03-19,DKK,1389190.31,186468.5,Debit,42307,CC109,,,Batteries (AA/AAA),Procurement
78001001,2025-05-15,DKK,185254.37,24866.36,Debit,45015,CC104,,,Batteries (AA/AAA),Procurement
78001001,2025-03-19,DKK,-2582.7,-346.67,Credit,51645,CC103,,,Strategic IT Infrastructure Implementation,Service
78001001,2025-07-03,DKK,355304.4,47691.87,Debit,56629,CC101,,,Strategic IT Infrastructure Implementation,Service
78001001,2025-07-18,DKK,-578562.73,-77659.43,Credit,51645,CC102,,,Manufacturing Equipment Maintenance Contract,Service
78001001,2025-08-09,DKK,23990119.18,3220150.23,Debit,51493,CC105,,,International Marketing Campaign Management,Service
78001001,2025-04-18,DKK,29671486.56,3982749.87,Debit,56629,CC109,,,International Marketing Campaign Management,Service
78001001,2025-06-24,DKK,-10450458.01,-1402746.04,Credit,56616,CC109,,,Retail Store Fit-Out Services,Service
78001001,2025-04-08,DKK,-8557246.36,-1148623.67,Credit,55399,CC103,,,Retail Store Fit-Out Services,Service
78001001,2025-06-02,DKK,-26834496.92,-3601945.9,Credit,59210,CC105,,,Retail Store Fit-Out Services,Service
78001001,2025-11-08,DKK,10450458.01,1402746.04,Debit,55399,CC103,,,Retail Store Fit-Out Services,Service
78001001,2025-12-30,DKK,-86723004.46,-11640671.74,Credit,56616,CC105,,,SAP Enterprise License,Service
78001001,2025-09-02,DKK,-52691.71,-7072.71,Credit,56616,CC100,,,SAP Enterprise License,Service
78001001,2025-01-05,DKK,86723004.46,11640671.74,Debit,56616,CC100,,,SAP Enterprise License,Service
78001001,2025-05-18,DKK,5287663.59,709753.5,Debit,59210,CC103,,,SAP Enterprise License,Service
78001001,2025-06-06,DKK,11696842.32,1570045.95,Debit,56616,CC105,,,SAP Enterprise License,Service
78001001,2025-11-03,DKK,-1780869.85,-239042.93,Credit,56616,CC101,,,Product Safety Certification and Testing,Service
78001001,2025-07-08,DKK,-1395284.33,-187286.49,Credit,56616,CC101,,,Product Safety Certification and Testing,Service
78001001,2025-04-30,DKK,3445516.63,462485.45,Debit,56616,CC101,,,Product Safety Certification and Testing,Service
78001001,2025-06-29,DKK,1005899.43,135020.06,Debit,56616,CC101,,,Product Safety Certification and Testing,Service
78001001,2025-07-23,DKK,5758547.65,772959.42,Debit,59210,CC105,,,Product Safety Certification and Testing,Service
78001001,2025-04-14,DKK,197430.55,26500.74,Debit,59210,CC105,,,Product Safety Certification and Testing,Service
78001001,2025-02-10,DKK,1395284.33,187286.49,Debit,58510,CC102,,,Product Safety Certification and Testing,Service
78001001,2025-11-16,DKK,5435.04,729.54,Debit,59210,CC105,,,Product Safety Certification and Testing,Service
78001001,2025-10-14,DKK,-379070.36,-50881.93,Credit,59210,CC103,,,Large-Scale Event Sponsorship Fees,Service
78001001,2025-12-22,DKK,486741.65,65334.45,Debit,56616,CC104,,,Large-Scale Event Sponsorship Fees,Service
78001001,2025-12-11,DKK,45573.33,6117.23,Debit,56616,CC104,,,Large-Scale Event Sponsorship Fees,Service
78001001,2025-11-27,DKK,-12114351.27,-1626087.42,Credit,56616,CC100,,,Global Legal Retainer,Service
78001001,2025-01-14,DKK,-106523.12,-14298.41,Credit,56629,CC100,,,Global Legal Retainer,Service
78001001,2025-07-26,DKK,-3415507.0,-458457.32,Credit,56629,CC100,,,Global Legal Retainer,Service
78001001,2025-03-04,DKK,5691751.67,763993.51,Debit,56629,CC100,,,Global Legal Retainer,Service
78001001,2025-10-17,DKK,208103.88,27933.41,Debit,56629,CC100,,,Global Legal Retainer,Service
78001001,2025-01-10,DKK,2107460.6,282880.62,Debit,56629,CC100,,,Global Legal Retainer,Service
78001001,2025-08-07,DKK,-7434058.17,-997860.16,Credit,51493,CC101,,,Packaging Design and Procurement,Service
78001001,2025-12-25,DKK,-1012761.26,-135941.11,Credit,51645,CC109,,,Packaging Design and Procurement,Service
78001001,2025-02-12,DKK,-3571789.74,-479434.86,Credit,58510,CC100,,,Packaging Design and Procurement,Service
78001001,2025-09-11,DKK,-16060217.5,-2155733.89,Credit,58510,CC109,,,Customs Brokerage Services,Service
78001001,2025-08-04,DKK,-4969075.07,-666989.94,Credit,58510,CC109,,,Customs Brokerage Services,Service
78001001,2025-10-04,DKK,7405044.21,993965.67,Debit,55399,CC106,,,Customs Brokerage Services,Service
78001001,2025-08-27,DKK,-111237.94,-14931.27,Credit,56629,CC104,,,Market Research and Consumer Insights,Service
78001001,2025-07-03,DKK,-5556282.18,-745809.69,Credit,56616,CC107,,,Market Research and Consumer Insights,Service
78001001,2025-07-20,DKK,-2489915.94,-334216.9,Credit,51493,CC103,,,Corporate Insurance Brokerage,Service
78001001,2025-03-04,DKK,821406.06,110255.85,Debit,55399,CC100,,,Corporate Insurance Brokerage,Service
78001001,2025-06-09,DKK,3262038.51,437857.52,Debit,55399,CC100,,,Corporate Insurance Brokerage,Service
78001001,2025-06-18,DKK,-1010434.48,-135628.79,Credit,55399,CC107,,,3PL (Third-Party Logistics) Services,Service
78001001,2025-09-01,DKK,-2944663.95,-395256.91,Credit,51493,CC104,,,3PL (Third-Party Logistics) Services,Service
78001001,2025-06-03,DKK,1919667.23,257673.45,Debit,56629,CC104,,,3PL (Third-Party Logistics) Services,Service
78001001,2025-05-02,DKK,-925449.09,-124221.35,Credit,55399,CC106,,,Digital Transformation Consulting,Service
78001001,2025-08-19,DKK,-137048.09,-18395.72,Credit,59210,CC108,,,Digital Transformation Consulting,Service
78001001,2025-05-02,DKK,914668.24,122774.26,Debit,59210,CC108,,,Digital Transformation Consulting,Service
78001001,2025-01-30,DKK,1097656.85,147336.49,Debit,59210,CC108,,,Digital Transformation Consulting,Service
78001001,2025-07-31,DKK,-11808832.16,-1585078.14,Credit,51645,CC106,,,Recruitment Process Outsourcing (RPO),Service
78001001,2025-04-14,DKK,-8952652.0,-1201698.26,Credit,56629,CC101,,,Facilities Management Contract,Service
78001001,2025-09-15,DKK,-1190453.94,-159792.48,Credit,56616,CC106,,,Facilities Management Contract,Service
78001001,2025-05-13,DKK,-5134363.12,-689176.26,Credit,59210,CC100,,,Environmental Compliance Audits,Service
78001001,2025-03-04,DKK,-531124.87,-71291.93,Credit,59210,CC100,,,Environmental Compliance Audits,Service
78001001,2025-07-29,DKK,886213.6,118954.85,Debit,59210,CC100,,,Environmental Compliance Audits,Service
78001001,2025-08-24,DKK,2945156.96,395323.08,Debit,59210,CC100,,,Environmental Compliance Audits,Service
78001001,2025-02-15,DKK,143670.45,19284.62,Debit,51645,CC100,,,Global Tax Advisory Services,Service
78001001,2025-11-03,DKK,1456048.21,195442.71,Debit,59210,CC107,,,Global Tax Advisory Services,Service
78001001,2025-03-01,DKK,-11417.8,-1532.59,Credit,58510,CC102,,,Employee Relocation Services,Service
78001001,2025-11-08,DKK,890065.76,119471.91,Debit,51645,CC101,,,Sustainability Reporting Consulting,Service
78001001,2025-01-15,DKK,-15917522.8,-2136580.24,Credit,55399,CC105,,,Regional Payroll Processing Services,Service
78001001,2025-01-20,DKK,-367386.6,-49313.64,Credit,56629,CC102,,,Regional Payroll Processing Services,Service
78001001,2025-08-11,DKK,-1306.43,-175.36,Credit,56629,CC102,,,Regional Payroll Processing Services,Service
78001001,2025-08-13,DKK,-2169237.17,-291172.77,Credit,59210,CC105,,,Custom E-commerce Platform Support,Service
78001001,2025-12-07,DKK,95792.64,12858.07,Debit,58510,CC104,,,Custom E-commerce Platform Support,Service
78001001,2025-09-14,DKK,-1746.69,-234.46,Credit,56616,CC102,,,HR Benefits Administration,Service
78001001,2025-11-22,DKK,-2947920.31,-395694.0,Credit,56616,CC109,,,HR Benefits Administration,Service
78001001,2025-01-12,DKK,106289.99,14267.11,Debit,51645,CC101,,,HR Benefits Administration,Service
78001001,2025-10-24,DKK,186513.32,25035.34,Debit,58510,CC103,,,IT Helpdesk and Support Contract,Service
78001001,2025-08-29,DKK,-213591.69,-28670.03,Credit,55399,CC108,,,Janitorial Services,Service
78001001,2025-11-29,DKK,-2983955.46,-400530.93,Credit,55399,CC108,,,Janitorial Services,Service
78001001,2025-03-20,DKK,-3418127.03,-458809.0,Credit,56616,CC104,,,Translation and Localization Services,Service
78001001,2025-07-16,DKK,-207601.15,-27865.93,Credit,56616,CC104,,,Translation and Localization Services,Service
78001001,2025-10-09,DKK,-1300670.8,-174586.68,Credit,59210,CC102,,,Translation and Localization Services,Service
78001001,2025-06-07,DKK,-780215.56,-104726.92,Credit,51645,CC105,,,Custom CRM Support and Maintenance,Service
78001001,2025-04-20,DKK,28573.9,3835.42,Debit,55399,CC106,,,Custom CRM Support and Maintenance,Service
78001001,2025-01-28,DKK,5698252.03,764866.04,Debit,51645,CC105,,,Custom CRM Support and Maintenance,Service
78001001,2025-06-27,DKK,11414331.6,1532125.05,Debit,59210,CC106,,,Travel Management Services,Service
78001001,2025-01-13,DKK,910771.89,122251.26,Debit,55399,CC106,,,Digital Content Production Services,Service
78001001,2025-12-18,DKK,9214338.16,1236823.91,Debit,51645,CC107,,,Digital Content Production Services,Service
78001001,2025-01-31,DKK,2032474.91,272815.42,Debit,56629,CC105,,,Digital Content Production Services,Service
78001001,2025-09-04,DKK,-109285.71,-14669.22,Credit,51645,CC106,,,Corporate Training Programs,Service
78001001,2025-09-01,DKK,492464.94,66102.68,Debit,51493,CC109,,,Corporate Training Programs,Service
78001001,2025-02-16,DKK,163490.67,21945.06,Debit,51645,CC106,,,Corporate Training Programs,Service
78001001,2025-09-15,DKK,-220121.41,-29546.5,Credit,56616,CC101,,,Recruitment Agency Fees,Service
78001001,2025-08-04,DKK,-632892.63,-84952.03,Credit,56616,CC101,,,Recruitment Agency Fees,Service
78001001,2025-06-22,DKK,-245897.61,-33006.39,Credit,51493,CC108,,,Health and Safety Audits,Service
78001001,2025-07-17,DKK,-6443371.91,-864882.14,Credit,51493,CC108,,,Health and Safety Audits,Service
78001001,2025-05-25,DKK,226972.66,30466.13,Debit,51493,CC105,,,Office Security Services,Service
78001001,2025-09-20,DKK,73526.09,9869.27,Debit,55399,CC105,,,Office Security Services,Service
78001001,2025-04-25,DKK,-1906333.67,-255883.71,Credit,51493,CC100,,,Accounting and Audit Services,Service
78001001,2025-02-16,DKK,-306258.91,-41108.58,Credit,56629,CC107,,,Accounting and Audit Services,Service
78001001,2025-10-21,DKK,-201933.42,-27105.16,Credit,51493,CC100,,,Accounting and Audit Services,Service
78001001,2025-03-25,DKK,-668112.78,-89679.57,Credit,55399,CC107,,,Legal Document Review Fees,Service
78001001,2025-01-19,DKK,-195090.72,-26186.67,Credit,56616,CC107,,,Legal Document Review Fees,Service
78001001,2025-02-04,DKK,-1696835.79,-227763.19,Credit,51493,CC108,,,Microsoft 365 Enterprise License,Service
78001001,2025-11-09,DKK,43910.98,5894.09,Debit,51493,CC108,,,Microsoft 365 Enterprise License,Service
78001001,2025-02-11,DKK,-2783910.66,-373679.28,Credit,56616,CC101,,,Telecommunications Services,Service
78001001,2025-11-27,DKK,1354710.45,181840.33,Debit,56616,CC101,,,Telecommunications Services,Service
78001001,2025-10-08,DKK,2085413.73,279921.31,Debit,55399,CC105,,,Telecommunications Services,Service
78001001,2025-09-28,DKK,-1073802.6,-144134.58,Credit,55399,CC104,,,Adobe Creative Cloud Subscription,Service
78001001,2025-05-23,DKK,611242.71,82046.0,Debit,51645,CC108,,,Adobe Creative Cloud Subscription,Service
78001001,2025-06-16,DKK,-1004836.95,-134877.44,Credit,51645,CC102,,,Video Conferencing Platform Subscription (Zoom),Service
78001001,2025-02-27,DKK,-3662839.94,-491656.37,Credit,51645,CC102,,,Video Conferencing Platform Subscription (Zoom),Service
78001001,2025-02-20,DKK,59140.43,7938.31,Debit,51645,CC102,,,Video Conferencing Platform Subscription (Zoom),Service
78001001,2025-08-15,DKK,1004836.95,134877.44,Debit,51493,CC102,,,Video Conferencing Platform Subscription (Zoom),Service
78001001,2025-11-23,DKK,-3940664.11,-528948.2,Credit,59210,CC103,,,Power BI Pro License,Service
78001001,2025-03-28,DKK,-797375.63,-107030.29,Credit,59210,CC107,,,Power BI Pro License,Service
78001001,2025-11-24,DKK,6773804.18,909235.46,Debit,51493,CC101,,,Power BI Pro License,Service
78001001,2025-05-23,DKK,307660.16,41296.67,Debit,51493,CC101,,,Power BI Pro License,Service
78001001,2025-06-10,DKK,73916.19,9921.64,Debit,51493,CC101,,,Power BI Pro License,Service
78001001,2025-02-12,DKK,-570818.7,-76619.96,Credit,51493,CC108,,,Antivirus Software Subscription,Service
78001001,2025-10-03,DKK,10926.34,1466.62,Debit,55399,CC106,,,Domain Registration and Hosting,Service
78001001,2025-06-03,DKK,-2827380.17,-379514.12,Credit,59210,CC100,,,Cloud File Storage Plan (OneDrive/Dropbox),Service
78001001,2025-12-07,DKK,-3604180.41,-483782.61,Credit,51493,CC101,,,Cloud File Storage Plan (OneDrive/Dropbox),Service
78001001,2025-03-31,DKK,-1140126.53,-153037.12,Credit,58510,CC101,,,Expense Management Software License,Service
78001001,2025-01-09,DKK,-3221116.81,-432364.67,Credit,58510,CC101,,,Expense Management Software License,Service
78001001,2025-04-23,DKK,-1004248.99,-134798.52,Credit,58510,CC103,,,Expense Management Software License,Service
78001001,2025-01-09,DKK,23221.72,3117.01,Debit,58510,CC103,,,Expense Management Software License,Service
78001001,2025-01-10,DKK,208769.91,28022.81,Debit,58510,CC101,,,Expense Management Software License,Service
78001001,2025-06-18,DKK,2379853.63,319443.44,Debit,59210,CC104,,,Time Tracking Software Subscription,Service
78001001,2025-02-25,DKK,21305.84,2859.84,Debit,59210,CC104,,,Time Tracking Software Subscription,Service
78001001,2025-05-14,DKK,1911155.45,256530.93,Debit,55399,CC106,,,Time Tracking Software Subscription,Service
78001001,2025-03-26,DKK,-748615.75,-100485.34,Credit,51493,CC103,,,E-signature Platform Subscription (DocuSign),Service
78001001,2025-05-11,DKK,3265051.18,438261.9,Debit,59210,CC109,,,Online Survey Tool Subscription,Service
78001001,2025-09-28,DKK,187771.26,25204.2,Debit,56616,CC101,,,Online Survey Tool Subscription,Service
78001001,2025-02-23,DKK,951091.71,127663.32,Debit,56616,CC101,,,Online Survey Tool Subscription,Service
