DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,CustomerName,ItemName,SourceType
78002002,2025-04-05,EUR,1979957.54,265766.11,Debit,36272,CC104,Carrefour,LEGO Art Wall Sets,Product Sales
78002002,2025-01-14,EUR,1629714.44,218753.62,Debit,36272,CC104,Hamleys,LEGO Art Wall Sets,Product Sales
78002002,2025-11-26,EUR,14417035.31,1935172.52,Debit,36272,CC104,Hamleys,LEGO Art Wall Sets,Product Sales
78002002,2025-01-21,EUR,-13068680.38,-1754185.29,Credit,36272,CC106,Target,LEGO Super Mario Playsets,Product Sales
78002002,2025-10-24,EUR,632236.69,84863.99,Debit,36272,CC100,"Toys ""R"" Us",LEGO Super Mario Playsets,Product Sales
78002002,2025-08-31,EUR,4644454.99,623416.78,Debit,36272,CC107,John Lewis Partnership,LEGO Minifigure Blind Bags,Product Sales
78002002,2025-03-10,EUR,-667815.81,-89639.71,Credit,36272,CC100,The LEGO Foundation,LEGO Botanical Collection,Product Sales
78002002,2025-03-19,EUR,-62090.82,-8334.34,Credit,36272,CC102,Educational Insights,LEGO Icons Sets,Product Sales
78002002,2025-03-28,EUR,-2424510.23,-325437.61,Credit,36272,CC106,Hamleys,LEGO Icons Sets,Product Sales
78002002,2025-12-21,EUR,35734.58,4796.59,Debit,36272,CC102,Smithsonian Institution,LEGO Icons Sets,Product Sales
78002002,2025-04-07,EUR,2508910.06,336766.45,Debit,36272,CC100,Educational Insights,LEGO Icons Sets,Product Sales
78002002,2025-02-13,EUR,-4900341.16,-657763.91,Credit,36272,CC108,John Lewis Partnership,LEGO Ideas Sets,Product Sales
78002002,2025-09-19,EUR,319784.41,42924.08,Debit,36272,CC100,John Lewis Partnership,LEGO Super Heroes DC Sets,Product Sales
78002002,2025-11-19,EUR,-347498.65,-46644.11,Credit,36272,CC100,Educational Insights,LEGO BrickHeadz Figures,Product Sales
78002002,2025-06-25,EUR,3295957.89,442410.46,Debit,36272,CC100,Target,LEGO BrickHeadz Figures,Product Sales
78002002,2025-06-18,EUR,3873.57,519.94,Debit,36272,CC100,Target,LEGO BrickHeadz Figures,Product Sales
78002002,2025-11-19,EUR,-16610.14,-2229.55,Credit,36272,CC103,Carrefour,LEGO Accessories Packs,Product Sales
78002002,2025-03-13,EUR,16610.14,2229.55,Debit,36272,CC109,"Toys ""R"" Us",LEGO Accessories Packs,Product Sales
78002002,2025-05-13,EUR,-450089.52,-60414.7,Credit,36272,CC109,Carrefour,LEGO Keychains,Product Sales
78002002,2025-03-05,EUR,-7269695.54,-975798.06,Credit,36272,CC100,John Lewis Partnership,LEGO Brick Separators,Product Sales
78002002,2025-02-12,EUR,3572042.15,479468.74,Debit,36272,CC100,John Lewis Partnership,LEGO Brick Separators,Product Sales
78002002,2025-04-05,EUR,2121891.57,284817.66,Debit,36272,CC101,Educational Insights,LEGO Brick Separators,Product Sales
78002002,2025-08-29,EUR,4237548.99,568798.52,Debit,36272,CC105,The LEGO Foundation,LEGO Education Kits,Product Sales
78002002,2025-03-13,EUR,-2073235.44,-278286.64,Credit,36272,CC100,The LEGO Foundation,LEGO Gear & Apparel,Product Sales
78002002,2025-07-19,EUR,1401195.91,188079.99,Debit,36272,CC100,The LEGO Foundation,LEGO Gear & Apparel,Product Sales
78002002,2025-06-15,EUR,-781106.42,-104846.5,Credit,36272,CC100,The LEGO Foundation,LEGO Puzzle and Board Games,Product Sales
78002002,2025-10-03,EUR,-211.8,-28.43,Credit,36272,CC100,The LEGO Foundation,LEGO Puzzle and Board Games,Product Sales
78002002,2025-01-26,EUR,-527775.48,-70842.35,Credit,36272,CC107,Smithsonian Institution,LEGO Books & Magazines,Product Sales
78002002,2025-01-13,EUR,-193273.89,-25942.8,Credit,36272,CC107,Smithsonian Institution,LEGO Books & Magazines,Product Sales
78002002,2025-01-24,EUR,2471196.34,331704.21,Debit,36272,CC104,Educational Insights,LEGO Books & Magazines,Product Sales
78002002,2025-04-24,EUR,760889.85,102132.87,Debit,36272,CC104,Educational Insights,LEGO Books & Magazines,Product Sales
78002002,2025-06-30,EUR,-170127.23,-22835.87,Credit,36272,CC102,Hamleys,LEGO Monkie Kid Playsets,Product Sales
78002002,2025-03-10,EUR,-272910.76,-36632.32,Credit,36272,CC106,John Lewis Partnership,LEGO Monkie Kid Playsets,Product Sales
78002002,2025-12-03,EUR,14045.28,1885.27,Debit,36272,CC102,Hamleys,LEGO Monkie Kid Playsets,Product Sales
78002002,2025-02-26,EUR,-1620645.58,-217536.32,Credit,36272,CC102,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002002,2025-02-16,EUR,395541.78,53092.86,Debit,36272,CC102,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002002,2025-03-28,EUR,1620645.58,217536.32,Debit,36272,CC109,Target,LEGO Avatar Sets,Product Sales
78002002,2025-04-24,EUR,-2618.1,-351.42,Credit,36272,CC105,John Lewis Partnership,LEGO Gift Cards,Product Sales
78002002,2025-08-14,EUR,-143140.9,-19213.54,Credit,36272,CC103,Target,LEGO Gift Cards,Product Sales
78002002,2025-07-30,EUR,727837.58,97696.32,Debit,36272,CC102,Walmart,LEGO City Stuntz Sets,Product Sales
78002002,2025-05-13,EUR,-63957.57,-8584.91,Credit,36272,CC101,John Lewis Partnership,LEGO Wearable Watches,Product Sales
78002002,2025-08-03,EUR,-217893.62,-29247.47,Credit,36272,CC101,John Lewis Partnership,LEGO Wearable Watches,Product Sales
78002002,2025-06-08,EUR,-657236.03,-88219.6,Credit,36272,CC109,Target,LEGO Movie Tie-in Sets,Product Sales
78002002,2025-04-19,EUR,1308032.06,175574.77,Debit,36272,CC105,Smithsonian Institution,LEGO Personalized Bricks,Product Sales
78002002,2025-05-08,EUR,2582028.09,346580.95,Debit,36272,CC100,Amazon,LEGO Digital Building Apps,Product Sales
78002002,2025-05-30,EUR,81975.51,11003.42,Debit,36272,CC105,Carrefour,LEGO Architecture Skyline Sets,Product Sales
78002002,2025-02-14,EUR,14704.78,1973.8,Debit,36272,CC105,Hamleys,LEGO Power Functions Accessories,Product Sales
78002002,2025-10-13,EUR,-177212.34,-23786.89,Credit,36272,CC101,John Lewis Partnership,LEGO Mindstorms Robotics Kits,Product Sales
78002002,2025-02-21,EUR,-96440.72,-12945.06,Credit,36272,CC105,Hamleys,LEGO Mindstorms Robotics Kits,Product Sales
78002002,2025-04-01,EUR,-5415.83,-726.96,Credit,36272,CC105,Hamleys,LEGO Mindstorms Robotics Kits,Product Sales
78002002,2025-07-29,EUR,1354051.78,181751.92,Debit,36272,CC103,Hamleys,LEGO Mindstorms Robotics Kits,Product Sales
78002002,2025-07-15,EUR,493642.45,66260.73,Debit,36272,CC104,Carrefour,LEGO Mosaic Maker Kits,Product Sales
78002002,2025-01-21,EUR,-5829.09,-782.43,Credit,36272,CC101,The LEGO Foundation,LEGO Retail Store Experiences,Product Sales
78002002,2025-06-11,EUR,1029483.56,138185.71,Debit,36272,CC102,Smithsonian Institution,LEGO Retail Store Experiences,Product Sales
78002002,2025-01-25,EUR,-401520.08,-53895.31,Credit,36272,CC102,John Lewis Partnership,LEGO Branded Home Decor,Product Sales
78002002,2025-05-20,EUR,898961.73,120666.0,Debit,36272,CC104,Smithsonian Institution,LEGO Branded Home Decor,Product Sales
78002003,2025-10-09,EUR,-381344747.24,-51187214.39,Credit,36272,CC109,John Lewis Partnership,LEGO BrickHeadz Figures,Product Sales
78002003,2025-04-13,EUR,-51394.55,-6898.6,Credit,36272,CC103,"Toys ""R"" Us",LEGO City Playsets,Product Sales
78002003,2025-03-23,EUR,293657512.94,39417115.83,Debit,36272,CC107,Smithsonian Institution,LEGO City Playsets,Product Sales
78002003,2025-01-07,EUR,-8999384.44,-1207971.07,Credit,36272,CC104,Hamleys,LEGO Friends Playsets,Product Sales
78002003,2025-06-30,EUR,15715825.69,2109506.8,Debit,36272,CC108,Educational Insights,LEGO Friends Playsets,Product Sales
78002003,2025-11-17,EUR,56311457.79,7558584.94,Debit,36272,CC105,Walmart,LEGO Technic Sets,Product Sales
78002003,2025-11-26,EUR,14240.96,1911.54,Debit,36272,CC100,"Toys ""R"" Us",LEGO Harry Potter Sets,Product Sales
78002003,2025-08-04,EUR,-54035539.5,-7253092.55,Credit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002003,2025-04-25,EUR,32772561.19,4399001.5,Debit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002003,2025-07-07,EUR,22022218.3,2956002.46,Debit,36272,CC105,Hamleys,LEGO NINJAGO Playsets,Product Sales
78002003,2025-09-18,EUR,20165534.71,2706783.18,Debit,36272,CC105,Hamleys,LEGO NINJAGO Playsets,Product Sales
78002003,2025-04-15,EUR,398605.89,53504.15,Debit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002003,2025-09-10,EUR,-7295065.46,-979203.42,Credit,36272,CC109,Walmart,LEGO Classic Brick Boxes,Product Sales
78002003,2025-04-07,EUR,322410.08,43276.52,Debit,36272,CC102,Carrefour,LEGO Classic Brick Boxes,Product Sales
78002003,2025-09-25,EUR,3679945.99,493952.48,Debit,36272,CC101,Educational Insights,LEGO DUPLO Sets,Product Sales
78002003,2025-01-02,EUR,11221.85,1506.29,Debit,36272,CC102,Target,LEGO DUPLO Sets,Product Sales
78002003,2025-03-07,EUR,38268945.34,5136771.19,Debit,36272,CC101,Educational Insights,LEGO DUPLO Sets,Product Sales
78002003,2025-08-08,EUR,-3182656.48,-427202.21,Credit,36272,CC102,Target,LEGO Minecraft Playsets,Product Sales
78002003,2025-06-30,EUR,1035436.82,138984.81,Debit,36272,CC102,Target,LEGO Minecraft Playsets,Product Sales
78002003,2025-06-03,EUR,131322.17,17627.14,Debit,36272,CC108,Target,LEGO DOTS Kits,Product Sales
78002003,2025-06-16,EUR,1090229.84,146339.58,Debit,36272,CC103,Smithsonian Institution,LEGO Art Wall Sets,Product Sales
78002003,2025-04-01,EUR,-1942664.17,-260760.29,Credit,36272,CC108,"Toys ""R"" Us",LEGO Botanical Collection,Product Sales
78002003,2025-01-28,EUR,-26687832.56,-3582259.4,Credit,36272,CC108,"Toys ""R"" Us",LEGO Botanical Collection,Product Sales
78002003,2025-05-07,EUR,2695228.58,361775.65,Debit,36272,CC108,"Toys ""R"" Us",LEGO Botanical Collection,Product Sales
78002003,2025-07-30,EUR,-10221.15,-1371.97,Credit,36272,CC100,Educational Insights,LEGO Icons Sets,Product Sales
78002003,2025-10-09,EUR,-10657605.25,-1430551.04,Credit,36272,CC108,John Lewis Partnership,LEGO Ideas Sets,Product Sales
78002003,2025-02-04,EUR,-2249098.12,-301892.37,Credit,36272,CC109,The LEGO Foundation,LEGO Super Heroes DC Sets,Product Sales
78002003,2025-10-09,EUR,3499117.72,469680.23,Debit,36272,CC109,John Lewis Partnership,LEGO BrickHeadz Figures,Product Sales
78002003,2025-08-08,EUR,-1180566.88,-158465.35,Credit,36272,CC106,Target,LEGO Seasonal & Holiday Sets,Product Sales
78002003,2025-09-19,EUR,-2232417.56,-299653.36,Credit,36272,CC101,Walmart,LEGO Seasonal & Holiday Sets,Product Sales
78002003,2025-09-22,EUR,-5976637.38,-802233.21,Credit,36272,CC101,Walmart,LEGO Seasonal & Holiday Sets,Product Sales
78002003,2025-04-07,EUR,-457260.33,-61377.23,Credit,36272,CC103,Carrefour,LEGO Accessories Packs,Product Sales
78002003,2025-11-19,EUR,2961389.73,397501.98,Debit,36272,CC102,Smithsonian Institution,LEGO Accessories Packs,Product Sales
78002003,2025-10-18,EUR,9813881.5,1317299.53,Debit,36272,CC103,Carrefour,LEGO Accessories Packs,Product Sales
78002003,2025-06-19,EUR,14642184.79,1965393.93,Debit,36272,CC103,Carrefour,LEGO Accessories Packs,Product Sales
78002003,2025-08-08,EUR,2989279.32,401245.55,Debit,36272,CC102,Smithsonian Institution,LEGO Accessories Packs,Product Sales
78002003,2025-01-04,EUR,-30838.9,-4139.45,Credit,36272,CC106,"Toys ""R"" Us",LEGO Keychains,Product Sales
78002003,2025-02-20,EUR,660873.04,88707.79,Debit,36272,CC104,Amazon,LEGO Keychains,Product Sales
78002003,2025-01-22,EUR,126952.11,17040.55,Debit,36272,CC100,John Lewis Partnership,LEGO Brick Separators,Product Sales
78002003,2025-06-10,EUR,110432.31,14823.13,Debit,36272,CC100,John Lewis Partnership,LEGO Brick Separators,Product Sales
78002003,2025-09-05,EUR,-2365738.68,-317548.82,Credit,36272,CC105,The LEGO Foundation,LEGO Education Kits,Product Sales
78002003,2025-06-16,EUR,1090497.59,146375.52,Debit,36272,CC105,The LEGO Foundation,LEGO Education Kits,Product Sales
78002003,2025-06-15,EUR,-226762.69,-30437.94,Credit,36272,CC100,The LEGO Foundation,LEGO Gear & Apparel,Product Sales
78002003,2025-09-06,EUR,26543.13,3562.84,Debit,36272,CC104,Amazon,LEGO Gear & Apparel,Product Sales
78002003,2025-02-16,EUR,-1530977.24,-205500.3,Credit,36272,CC104,The LEGO Foundation,LEGO Puzzle and Board Games,Product Sales
78002003,2025-12-07,EUR,-2468998.24,-331409.16,Credit,36272,CC104,The LEGO Foundation,LEGO Puzzle and Board Games,Product Sales
78002003,2025-07-20,EUR,-158608.72,-21289.76,Credit,36272,CC101,"Toys ""R"" Us",LEGO Puzzle and Board Games,Product Sales
78002003,2025-02-09,EUR,781106.42,104846.5,Debit,36272,CC101,"Toys ""R"" Us",LEGO Puzzle and Board Games,Product Sales
78002003,2025-09-19,EUR,13846.91,1858.65,Debit,36272,CC104,The LEGO Foundation,LEGO Puzzle and Board Games,Product Sales
78002003,2025-09-24,EUR,268261.49,36008.25,Debit,36272,CC100,The LEGO Foundation,LEGO Puzzle and Board Games,Product Sales
78002003,2025-02-18,EUR,-726570.1,-97526.19,Credit,36272,CC104,Educational Insights,LEGO Books & Magazines,Product Sales
78002003,2025-05-31,EUR,-3033402.29,-407168.09,Credit,36272,CC107,Smithsonian Institution,LEGO Books & Magazines,Product Sales
78002003,2025-01-21,EUR,4279.61,574.44,Debit,36272,CC107,Smithsonian Institution,LEGO Books & Magazines,Product Sales
78002003,2025-01-17,EUR,-1555237.55,-208756.72,Credit,36272,CC109,Smithsonian Institution,LEGO Video Games,Product Sales
78002003,2025-08-24,EUR,-2518875.34,-338104.07,Credit,36272,CC109,Smithsonian Institution,LEGO Video Games,Product Sales
78002003,2025-01-21,EUR,-2039831.75,-273802.92,Credit,36272,CC104,Walmart,LEGO Video Games,Product Sales
78002003,2025-07-01,EUR,358546.61,48127.06,Debit,36272,CC101,Amazon,LEGO Video Games,Product Sales
78002003,2025-04-18,EUR,-2253793.72,-302522.65,Credit,36272,CC102,Hamleys,LEGO Monkie Kid Playsets,Product Sales
78002003,2025-05-29,EUR,-1392505.28,-186913.46,Credit,36272,CC105,Walmart,LEGO Monkie Kid Playsets,Product Sales
78002003,2025-06-30,EUR,1476787.94,198226.57,Debit,36272,CC102,Hamleys,LEGO Monkie Kid Playsets,Product Sales
78002003,2025-11-16,EUR,720081.72,96655.26,Debit,36272,CC104,Educational Insights,LEGO Jurassic World Sets,Product Sales
78002003,2025-03-14,EUR,-133283.97,-17890.47,Credit,36272,CC102,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002003,2025-12-13,EUR,-17679.31,-2373.06,Credit,36272,CC102,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002003,2025-10-20,EUR,-3015179.65,-404722.1,Credit,36272,CC102,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002003,2025-05-05,EUR,951344.96,127697.31,Debit,36272,CC102,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002003,2025-06-16,EUR,17679.31,2373.06,Debit,36272,CC109,Smithsonian Institution,LEGO Avatar Sets,Product Sales
78002003,2025-08-22,EUR,-136761.51,-18357.25,Credit,36272,CC105,John Lewis Partnership,LEGO Gift Cards,Product Sales
78002003,2025-02-01,EUR,-393017.48,-52754.02,Credit,36272,CC101,John Lewis Partnership,LEGO Advent Calendars,Product Sales
78002003,2025-07-31,EUR,523588.12,70280.28,Debit,36272,CC101,John Lewis Partnership,LEGO Advent Calendars,Product Sales
78002003,2025-08-02,EUR,-15349.11,-2060.28,Credit,36272,CC105,Carrefour,LEGO Wearable Watches,Product Sales
78002003,2025-05-10,EUR,-64160.96,-8612.21,Credit,36272,CC108,Carrefour,LEGO Wearable Watches,Product Sales
78002003,2025-06-07,EUR,-83359.65,-11189.21,Credit,36272,CC106,"Toys ""R"" Us",LEGO Movie Tie-in Sets,Product Sales
78002003,2025-11-09,EUR,-741672.35,-99553.34,Credit,36272,CC105,Amazon,LEGO Movie Tie-in Sets,Product Sales
78002003,2025-01-30,EUR,-586029.16,-78661.63,Credit,36272,CC109,Carrefour,LEGO Build & Store Workshops,Product Sales
78002003,2025-03-28,EUR,1068435.57,143414.17,Debit,36272,CC109,Carrefour,LEGO Build & Store Workshops,Product Sales
78002003,2025-02-15,EUR,-1598493.92,-214562.94,Credit,36272,CC100,Amazon,LEGO Digital Building Apps,Product Sales
78002003,2025-06-08,EUR,-5147.2,-690.9,Credit,36272,CC101,Carrefour,LEGO Discovery STEM Sets,Product Sales
78002003,2025-04-13,EUR,5147.2,690.9,Debit,36272,CC109,Carrefour,LEGO Discovery STEM Sets,Product Sales
78002003,2025-12-07,EUR,-416224.04,-55869.0,Credit,36272,CC105,Carrefour,LEGO Architecture Skyline Sets,Product Sales
78002003,2025-08-21,EUR,315793.96,42388.45,Debit,36272,CC102,Target,LEGO Architecture Skyline Sets,Product Sales
78002003,2025-04-30,EUR,977780.49,131245.7,Debit,36272,CC102,Target,LEGO Architecture Skyline Sets,Product Sales
78002003,2025-08-19,EUR,22945.0,3079.87,Debit,36272,CC103,The LEGO Foundation,LEGO Brick Storage Heads,Product Sales
78002003,2025-03-26,EUR,2473477.53,332010.41,Debit,36272,CC103,Educational Insights,LEGO Brick Storage Heads,Product Sales
78002003,2025-03-26,EUR,-876606.36,-117665.28,Credit,36272,CC105,Hamleys,LEGO Power Functions Accessories,Product Sales
78002003,2025-12-16,EUR,-552976.52,-74225.04,Credit,36272,CC101,Walmart,LEGO Power Functions Accessories,Product Sales
78002003,2025-07-07,EUR,579080.53,77728.93,Debit,36272,CC101,Walmart,LEGO Power Functions Accessories,Product Sales
78002003,2025-04-29,EUR,222384.28,29850.24,Debit,36272,CC104,Smithsonian Institution,LEGO Power Functions Accessories,Product Sales
78002003,2025-10-10,EUR,18675.3,2506.75,Debit,36272,CC106,John Lewis Partnership,LEGO Power Functions Accessories,Product Sales
78002003,2025-08-01,EUR,-111747.12,-14999.61,Credit,36272,CC103,Hamleys,LEGO Mindstorms Robotics Kits,Product Sales
78002003,2025-12-27,EUR,1105364.85,148371.12,Debit,36272,CC101,John Lewis Partnership,LEGO Mindstorms Robotics Kits,Product Sales
78002003,2025-12-23,EUR,-781836.29,-104944.47,Credit,36272,CC108,Walmart,LEGO Mosaic Maker Kits,Product Sales
78002003,2025-10-20,EUR,-5426.97,-728.45,Credit,36272,CC104,Amazon,LEGO Events & Parties,Product Sales
78002003,2025-11-30,EUR,-359938.78,-48313.93,Credit,36272,CC108,Amazon,LEGO Branded Home Decor,Product Sales
78002003,2025-10-06,EUR,-455037.89,-61078.91,Credit,36272,CC102,Hamleys,LEGO Branded Home Decor,Product Sales
78002003,2025-12-27,EUR,251593.93,33771.0,Debit,36272,CC104,Smithsonian Institution,LEGO Branded Home Decor,Product Sales
78002003,2025-04-16,EUR,58820.28,7895.34,Debit,36272,CC102,Hamleys,LEGO Branded Home Decor,Product Sales
78002003,2025-02-22,EUR,71250.53,9563.83,Debit,36272,CC104,Smithsonian Institution,LEGO Branded Home Decor,Product Sales
78002003,2025-12-25,EUR,455037.89,61078.91,Debit,36272,CC102,Hamleys,LEGO Branded Home Decor,Product Sales
78002004,2025-05-25,DKK,152151644.89,20423039.58,Debit,36272,CC109,"Toys ""R"" Us",LEGO Super Mario Playsets,Product Sales
78002004,2025-04-10,DKK,-143437.81,-19253.4,Credit,36272,CC100,Educational Insights,LEGO City Playsets,Product Sales
78002004,2025-04-24,DKK,-8122655.1,-1090289.28,Credit,36272,CC108,Walmart,LEGO City Playsets,Product Sales
78002004,2025-11-07,DKK,11254746.52,1510704.23,Debit,36272,CC103,"Toys ""R"" Us",LEGO City Playsets,Product Sales
78002004,2025-06-17,DKK,-23705.07,-3181.89,Credit,36272,CC108,Educational Insights,LEGO Friends Playsets,Product Sales
78002004,2025-07-30,DKK,117221.6,15734.44,Debit,36272,CC104,Hamleys,LEGO Friends Playsets,Product Sales
78002004,2025-02-17,DKK,-18420682.51,-2472574.83,Credit,36272,CC108,Target,LEGO Harry Potter Sets,Product Sales
78002004,2025-03-05,DKK,14991467.27,2012277.49,Debit,36272,CC102,The LEGO Foundation,LEGO Harry Potter Sets,Product Sales
78002004,2025-05-03,DKK,-19389534.69,-2602622.11,Credit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002004,2025-01-27,DKK,-40600493.15,-5449730.62,Credit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002004,2025-09-28,DKK,-39278353.98,-5272262.28,Credit,36272,CC100,John Lewis Partnership,LEGO NINJAGO Playsets,Product Sales
78002004,2025-04-19,DKK,-16805262.49,-2255739.93,Credit,36272,CC102,Carrefour,LEGO Classic Brick Boxes,Product Sales
78002004,2025-04-03,DKK,9549397.17,1281798.28,Debit,36272,CC100,Smithsonian Institution,LEGO Classic Brick Boxes,Product Sales
78002004,2025-08-03,DKK,-8638547.92,-1159536.63,Credit,36272,CC101,Walmart,LEGO DUPLO Sets,Product Sales
78002004,2025-10-09,DKK,-17075958.51,-2292074.97,Credit,36272,CC109,Target,LEGO Architecture Sets,Product Sales
78002004,2025-11-17,DKK,-5388239.98,-723253.69,Credit,36272,CC103,Educational Insights,LEGO Architecture Sets,Product Sales
78002004,2025-07-30,DKK,8309687.62,1115394.31,Debit,36272,CC109,Hamleys,LEGO Speed Champions Sets,Product Sales
78002004,2025-03-04,DKK,-206451.74,-27711.64,Credit,36272,CC102,Target,LEGO Minecraft Playsets,Product Sales
78002004,2025-09-06,DKK,1756433.12,235762.83,Debit,36272,CC104,Hamleys,LEGO Minecraft Playsets,Product Sales
